Date,season,Species,PlantNumber,Leaf,ea,ln_a,tcrit,Heat_Stress_Days_Cumulative,Rolling_Max_C_1,Rolling_Max_C_2,Rolling_Max_C_3,Rolling_Max_C_4,Rolling_Max_C_5,Rolling_Max_C_6,Rolling_Max_C_7,Rolling_Max_C_8,Rolling_Max_C_9,Rolling_Max_C_10,Rolling_Max_C_11,Rolling_Max_C_12,Rolling_Max_C_13,Rolling_Max_C_14,Rolling_Max_C_15,Rolling_Max_C_16,Rolling_Max_C_17,Rolling_Max_C_18,Rolling_Max_C_19,Rolling_Max_C_20,Rolling_Max_C_21,Rolling_Max_C_22,Rolling_Max_C_23,Rolling_Max_C_24,Rolling_Max_C_25,Rolling_Max_C_26,Rolling_Max_C_27,Rolling_Max_C_28,Rolling_Max_C_29,Rolling_Max_C_30
20230918,fall,Rhododendron calendulaceum,X27231,L3,218.4335581,78.7414673,44.93,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X21328,L2,454.509238,165.9513386,47.93333333,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X21328,L4,444.8070852,162.5171014,47.65,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X27231,L2,288.3474313,104.9299232,45.61333333,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X21328,L3,479.9110132,175.2899569,48.43333333,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X25977,L5,386.5975166,141.1804577,46.79666667,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X21328,L5,568.1302024,207.6402643,49.12,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X25977,L1,680.436382,248.4519025,50.59,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X25977,L2,579.3962688,211.9368473,49.23666667,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X25977,L3,516.9507903,188.6594809,48.19333333,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X25977,L4,557.3340748,204.0329005,48.52,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X27231,L4,309.2131678,112.3474495,46.38,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X27231,L5,269.6077725,97.56672268,44.34333333,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230918,fall,Rhododendron calendulaceum,X21328,L1,411.5819412,150.0565305,47.11,68,17.8,19.2,20.53333333,20.125,19.88,19.53333333,19.6,20.075,20.14444444,19.96,19.89090909,19.66666667,19.54615385,19.41428571,19.33333333,19.3875,19.44117647,19.42222222,19.47894737,19.415,19.53333333,19.75,19.97826087,20.07916667,20.144,20.08461538,20.04074074,20.02142857,20.00344828,20.03333333
20230920,fall,Abies balsamea,X27911,L2,254.9265116,93.67026231,41.87166667,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
20230920,fall,Abies balsamea,X26428,L1,245.7348776,90.27681596,41.43875,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
20230920,fall,Abies balsamea,X25807,L2,408.1687024,151.1850522,43.53166667,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
20230920,fall,Abies balsamea,X27911,L1,348.7092909,128.8714454,42.61375,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
20230920,fall,Abies balsamea,X26428,L2,397.5498346,148.0352396,42.62,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
20230920,fall,Abies balsamea,X25807,L1,348.0384669,128.5152137,43.42666667,68,15.4,16.5,16.93333333,17.85,18.92,18.91666667,18.91428571,18.775,18.91111111,19.36,19.48181818,19.38333333,19.36923077,19.21428571,19.14,19.05,19,19.06666667,19.13157895,19.13,19.1952381,19.15,19.26956522,19.47916667,19.7,19.80384615,19.87407407,19.82857143,19.79655172,19.78666667
