unique_id,title,authors,year,journal,species,tolerance_metric,heat_tolerance,latitude,longitude
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia officinalis,Tcrit,49.43527067,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera cylindrica,Tcrit,50.22350774,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera cylindrica,Tcrit,51.62795809,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera cylindrica,Tcrit,52.16801425,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera gymnorrhiza,Tcrit,52.24946107,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera gymnorrhiza,Tcrit,52.35858821,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera gymnorrhiza,Tcrit,52.84813864,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera sexangula,Tcrit,52.8250234,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera sexangula,Tcrit,53.09023278,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Bruguiera sexangula,Tcrit,54.17338848,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Ceriops tagal,Tcrit,51.49999094,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Ceriops tagal,Tcrit,51.06754023,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Ceriops tagal,Tcrit,49.4999064,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Kandelia candel,Tcrit,47.9086501,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Kandelia candel,Tcrit,49.09332448,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Kandelia candel,Tcrit,50.12039492,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Lumnitzera racemosa,Tcrit,49.55316567,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Lumnitzera racemosa,Tcrit,49.61280155,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Lumnitzera racemosa,Tcrit,50.64088645,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora apiculata,Tcrit,49.95945775,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora apiculata,Tcrit,51.36796594,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora apiculata,Tcrit,52.66481085,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora mucronata,Tcrit,51.56006159,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora mucronata,Tcrit,51.07000393,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Rhizophora mucronata,Tcrit,49.72163884,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia alba,Tcrit,50.23350744,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia alba,Tcrit,51.69302859,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia alba,Tcrit,52.402355,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia caseolaris,Tcrit,51.23543371,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia caseolaris,Tcrit,50.64335014,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Sonneratia caseolaris,Tcrit,49.51070318,10.850516,76.27108
110,HEAT INJURY OF BARLEY LEAVES DETECTED BY THE CHLOROPHYLL FLUORESCENCE TEMPERATURE CURVE,"NAUS, J; KUROPATWA, R; KLINKOVSKY, T; ILIK, P; LATTOVA, J; PAVLOVA, Z",1992,BIOCHIMICA ET BIOPHYSICA ACTA,Hordeum vulgare,Tcrit,46.5,49.5940567,17.251143
110,HEAT INJURY OF BARLEY LEAVES DETECTED BY THE CHLOROPHYLL FLUORESCENCE TEMPERATURE CURVE,"NAUS, J; KUROPATWA, R; KLINKOVSKY, T; ILIK, P; LATTOVA, J; PAVLOVA, Z",1992,BIOCHIMICA ET BIOPHYSICA ACTA,Hordeum vulgare,Tcrit,54,49.5940567,17.251143
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Abies balsam,Tcrit,41.04,47.96,-91.75
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia aneura,Tcrit,46.35,-30.26,120.69
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia aneura,Tcrit,47.92,-22.28,133.25
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia burkittii,Tcrit,49.82,-30.26,120.69
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia dealbata,Tcrit,40.33,-43.09,146.67
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia hemiteles,Tcrit,47.41,-30.26,120.69
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia melanoxylon,Tcrit,40.91,-43.09,146.67
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia rostellifera,Tcrit,40.72,-30.22,115.04
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acacia stenophylla,Tcrit,44.59,-34.04,140.67
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acer rubrum,Tcrit,46.24,47.96,-91.75
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Acer rubrum,Tcrit,48.42,41.41,-74.01
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Aiouea floccosa,Tcrit,43.85,-13.19,-71.59
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alectryon oleifolius,Tcrit,49.5,-34.04,140.67
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alnus icana,Tcrit,44.39,63.82,20.31
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alnus rugosa,Tcrit,44.13,47.96,-91.75
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alnus tenuifolia,Tcrit,37.78,68.38,-149.36
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alphitonia whitei,Tcrit,37.21,-17.12,145.63
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Alstonia muelleriana,Tcrit,44.73,-17.12,145.63
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Anemone narcissiflora,Tcrit,36.8,68.38,-149.36
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Anthocercis littorea,Tcrit,43.36,-30.22,115.04
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Arctostaphylos alpina,Tcrit,40.5,68.38,-149.36
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Argyrodendron trifoliolatum,Tcrit,49.17,-17.12,145.63
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Arnica alpina,Tcrit,44.26,68.38,-149.36
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Astragalus umbellatus,Tcrit,34.78,68.38,-149.36
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Atherosperma moschatum,Tcrit,45.13,-43.09,146.67
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Atriplex nummularia,Tcrit,52.44,-30.26,120.69
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Axinaea sp,Tcrit,41.57,-13.19,-71.59
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Banksia prionotes,Tcrit,42.46,-30.22,115.04
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Bejaria aestuans,Tcrit,43.76,-13.19,-71.59
12,Thermal limits of leaf metabolism across biomes,"O'Sullivan, OS; Heskel, MA; Reich, PB; Tjoelker, MG; Weerasinghe, LK; Penillard, A; Zhu, LL; Egerton, JJG; Bloomfield, KJ; Creek, D; Bahar, NHA; Griffin, KL; Hurry, V; Meir, P; Turnbull, MH; Atkin, OK",2017,GLOBAL CHANGE BIOLOGY,Betula lenta,Tcrit,46.43,41.41,-74.01
